Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,processed_tweets
10072,3,0,3,0,1,Hey ladies can i ask you a question ? Why do yall niggas be so fkn LAME ! It be the baddest bitches wit the LAMEST niggas,hey lady ask question niggas fkn lame badd bitch wit lame niggas
10073,3,0,2,1,1,Hey morons at #foxnews and #foxandfriends was it political when Bush raised terror threat right before the election? LMAO at u #teabaggers,hey moron foxnew foxandfriend political bush raise terror threat right election lmao u teabagger
10074,3,3,0,0,0,Hey my folk. This nigger loving Jew boy @Deuterostomes asked if I was making death threats against his goat fucking people. Fuck him.,hey folk nigger love jew boy ask make death threat goat fucking people fuck
10075,3,0,0,3,2,"Hey! I'm gonna get some sort of bird tattooed on my body, accompanied with an anchor/rope situation. No one's doing that right now, right?",hey go to get sort bird tattooed body accompany anchor rope situation one right right
10076,3,0,3,0,1,"Hey, people bird watching, you do realize there&#8217;s like, hundreds, literally hundreds of free pictures of boobs on the Internet, right?",hey people bird watch realize like hundred literally hundred free picture boob internet right
10077,3,1,2,0,1,"Hey, you, bitch in the mini-van. Stop riding my ass. You have no power in your vehicle, just stop already.",hey bitch mini van stop ride ass power vehicle stop already
10078,3,0,3,0,1,"Hey. 

Aside.

This was my graduation cap. Like fuck you, bitch, Detroit What. http://t.co/fvNpE7ukn7",hey aside graduation cap like fuck bitch detroit
10079,3,2,1,0,0,"Hey. @BarackObama. Don't be like a stupid white bitch in some horror movie asks #America to hide from #ISIS behind some chainsaws. M,kay?",hey like stupid white bitch horror movie ask america hide isis behind chainsaw kay
10080,3,0,0,3,2,"Hi Charlie, eating leftover candy? @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74",hi charlie eat leftover candy
10081,3,0,3,0,1,Hidey hidey hoe http://t.co/39fPSgB7hk,hidey hidey hoe
10082,3,0,3,0,1,High school is tough for everyone. Grow the fuck up and stop being a little bitch. That should be a tag line for my new speaking tour,high school tough everyone grow fuck stop little bitch tag line new speaking tour
10083,3,0,3,0,1,"High then a bitch of them bong rips, steady smoking 11 g's with my nigga Jorge",high bitch bong rip steady smoking g nigga jorge
10084,3,1,2,0,1,High then a hoe but played it cooooool,high hoe play cooooool
10085,3,0,3,0,1,High then a hoe watching wolf of Wall Street,high hoe watch wolf wall street
10086,3,0,3,0,1,High then a hoe with bitch ass Benny,high hoe bitch ass benny
10087,3,0,3,0,1,"High then a hoe, hitting this bowl for my nigga Rick! #RIPRick",high hoe hit bowl nigga rick riprick
10088,3,0,3,0,1,High thenna bitch that's y I'm tweeting,high thenna bitch tweet
10089,3,0,3,0,1,Higher den a bitch,higher den bitch
10090,3,0,0,3,2,Highhhhh watching dawn of planet of the apes #StonerNation #LifeComplete,highhhhh watch dawn planet ape stonernation lifecomplete
10091,6,0,6,0,1,"Highland BitchK . Them bitches stupid on Bloods , I'd fuck with Deja thoe &#128077;",highland bitchk bitch stupid blood fuck deja thoe
10092,3,2,1,0,0,"His big ass smile, his eyes is chink.",big ass smile eye chink
10093,3,1,2,0,1,His bitch ass a hoe ass nigga prolly don't get no pussy,bitch ass hoe ass nigga prolly get pussy
10094,3,0,3,0,1,His bitch ass is the same way so it don't matter.,bitch ass way matter
10095,3,0,3,0,1,His bitch wan fuck me cuz he sneak dissin me &#128520;,bitch wan fuck cuz sneak dissin
10096,3,1,2,0,1,"His boyfriend gonna be like ""You ain't make a team? I'm straight fag.
""@ZRawTaroli: ....... The rams really cut Michael Sam. Wow.""",boyfriend go to like be make team straight fag ram really cut michael sam wow
10097,3,0,3,0,1,His hair so cute wit his sessy face but his ex bitch liked that picture to shit like fucc it,hair cute wit sessy face ex bitch like picture shit like fucc
10098,3,1,2,0,1,Hit a bitch with a car bomb.,hit bitch car bomb
10099,3,0,3,0,1,Hit his bitch I'm like shaggy I'm like no it wasn't me,hit bitch like shaggy like
10100,3,0,3,0,1,Hit it and pass it until that pussy elastic,hit pass pussy elastic
10101,6,0,5,1,1,Hit me up with plans nigs,hit plan nig
10102,9,2,7,0,1,Hit me with plans mah nigs,hit plan mah nig
10103,3,1,2,0,1,Hit my car with another rock and I'll be all over your ass in no time bitch.,hit car another rock ass time bitch
10104,3,3,0,0,0,Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then.,hitler finish nigger ur jew confront u street
10105,3,0,3,0,1,"Hittin licks, what you get outta that?
You &amp; yo boys is some pussy cats!!!",hittin lick get outta yo boy pussy cat
10106,3,0,3,0,1,"Hitting women is wrong morally but bitches get raped, kidknapped.beat up, an sold to be sex slaves, when they gonna end that?",hit woman wrong morally bitch get rape sell sex slave go to end
10107,3,1,2,0,1,Hmm RT @IceJJFish: Every bitch i fucked wit is a hoe never met a real female in my life,hmm every bitch fuck wit hoe never meet real female life
10108,3,0,2,1,1,"Hmm.. Ass all chunky, brain is insanity.",hmm ass chunky brain insanity
10109,3,0,1,2,2,Hmu talmbout match but when I pull up its 30 other niccas wit ya &#128530;,hmu talmbout match pull nicca wit ya
10110,3,0,3,0,1,Hoe bitches act up i turn chris breezy,hoe bitch act turn chris breezy
10111,3,0,3,0,1,Hoes ain't wana fuck a nigga back then you but all the bitches wana fuck a nigga now,hoe be wana fuck nigga back bitch wana fuck nigga
10112,3,0,3,0,1,"Hoes all on my bandwagon, your bitch gaggin, she jet laggin. #A$AP",hoe bandwagon bitch gaggin jet laggin
10113,3,0,3,0,1,Hoes always blaming hoes for being hoes.,hoe always blame hoe hoe
10114,6,1,5,0,1,Hoes always saying niggas hoes but they be the hoes &#128175;,hoe always say niggas hoe hoe
10115,6,1,5,0,1,Hoes always tryna say they look like a celebrity .... NO BITCH!!! You like the other hoe that love on krenshaw sit yo basic ass down,hoe always tryna say look like celebrity bitch like hoe love krenshaw sit yo basic ass
10116,3,0,3,0,1,Hoes and dey hoe poses,hoe dey hoe pose
10117,3,1,2,0,1,Hoes be bringing they friends around they nigga and they nigga end up fucking with the bitch friend and the bitch don't even kno,hoe bring friend around nigga nigga end fuck bitch friend bitch even kno
10118,3,0,3,0,1,"Hoes be like ""Hoes be like""..........But they be the hoes that be like",hoe like hoe hoe like
10119,3,0,3,0,1,Hoes be like my niggas can't have no hoes... but that how he meet yo ass!,hoe like niggas can hoe meet yo ass
10120,3,0,3,0,1,"Hoes be making twerk videos. Talking bout ""just playing around"" bitch you know you was serious",hoe make twerk video talk bout play around bitch know serious
10121,3,0,3,0,1,Hoes be prayin niccas dnt kno dat background,hoe prayin niccas dnt kno dat background
10122,3,0,3,0,1,Hoes get in this bitch ... Talk about irrelevant shit ... &#128514;&#128514;&#128514;,hoe get bitch talk irrelevant shit
10123,3,0,3,0,1,Hoes gon always be hoes or have they hoe ways at least.,hoe gon always hoe hoe way least
10124,3,0,3,0,1,"Hoes gon' be hoes, let them be.",hoes gon hoe let
10125,3,0,3,0,1,Hoes gone be hoes but thats none my business !!,hoe go hoe none business
10126,3,0,3,0,1,Hoes gone be hoes. #DontBeMad,hoe go hoe dontbemad
10127,3,0,2,1,1,Hoes hang wit hoes cuz dey got da same hobbies,hoes hang wit hoe cuz dey get da hobby
10128,3,1,2,0,1,Hoes respect niggas who get strait to the point I won't lead a bitch on if all I won't is crash den it will be adressed clearly#turn up,hoe respect niggas get strait point will lead bitch will crash den adresse
10129,3,2,1,0,0,"Hoes thnk they ""won"" when the nigga thats ridin the fence start givin them a lil attention... what u won hoe? A wishywashy ass nigga? Oh.",hoes thnk nigga ridin fence start givin lil attention u hoe wishywashy ass nigga oh
10131,3,0,3,0,1,Hoes will be hoes lol,hoe hoe lol
10132,3,0,3,0,1,Hoes will be hoes nd ratchets will be........well u know,hoe hoe nd ratchet well u know
10133,3,0,3,0,1,"Hoes will be hoes, Monday - Saturday &amp; starting again Sunday after church services.",hoe hoe monday saturday start sunday church service
10134,3,0,3,0,1,Hoes will be hoes.,hoe hoe
10135,3,0,3,0,1,"Hoes will put ""With ya man &#128540;"" as the location in their bio then get mad when you think they a hoe..",hoe put ya man location bio get mad think hoe
10136,3,0,1,2,2,"Hoi, fai moke hau!!!!",hoi fai moke hau
10137,3,0,2,1,1,Hokis pokis bitch!,hoki poki bitch
10139,3,0,1,2,2,"Hold all your ghetto labeled and endorsed vodka brands, you can rum me silly any day. 

#ShiverMeTimbers",hold ghetto label endorse vodka brand rum silly day shivermetimber
10140,3,0,3,0,1,"Hold up lebron ain't at dwade wedding if he got uninvited for leaving Miami that's some hoe shit, see y'all so quick to call some1 brother",hold lebron be dwade wedding get uninvited leave miami hoe shit see quick call brother
10141,6,2,4,0,1,Hold up women leaving good men for some quotes they seen a nigga with no girl post on Instagram that he copied on google...u hoes crazy &#9996;&#65039;&#9996;&#65039;,hold woman leave good man quote see nigga girl post instagram copy google u hoe crazy
10142,3,2,1,0,0,Holder&#8217;s Justice Department Isn&#8217;t Interested in the Facts in #Ferguson http://t.co/7vH4tyPMht These race hustling bitches are DISGRACEFUL.,justice department interested fact ferguson race hustle bitch disgraceful
10143,3,1,2,0,1,Holy fuck they some bomb ass bitches at Buc-ee's,holy fuck bomb ass bitch buc ee
10144,3,0,3,0,1,"Holy fuck. White bitch with ""4 baby daddy"" straight goes ""who uses condoms anyways"" 

Bitch maybe you should so you'd stay outta the clinic!",holy fuck white bitch baby daddy straight go use condom anyways bitch maybe stay outta clinic
10145,3,0,1,2,2,Holy monkey balls its warm today,holy monkey ball warm today
10146,3,0,2,1,1,Holy sheep shit I haven't been on instagram in a coons age Im seeing pictures from like 20 weeks ago haha,holy sheep shit instagram coon age see picture like week ago haha
10147,3,1,2,0,1,Holy shit the retard episode of Wheel of Fortune... AGAIN. Fantastic!,holy shit retard episode wheel fortune fantastic
10148,3,0,0,3,2,Home to chicken and penne Alfredo and Oreos and banjo,home chicken penne alfredo oreos banjo
10149,6,0,0,6,2,Homemade Soup is very good with vegetables on the side with crackers http://t.co/LiRwGwkdzE,homemade soup good vegetable side cracker
10150,3,0,0,3,2,Homework and boonies date with Caitlin tonight&gt;&gt;,homework boonie date caitlin tonight
10151,3,0,3,0,1,Honestly I think I would trash that young man. And I'll fuck his bitch. And I'll smack his mother. Prolly shot his ugly ass dog,honestly think would trash young man fuck bitch smack mother prolly shoot ugly ass dog
10152,3,1,2,0,1,Honestly at this point I doubt I'd fuck Miley Cyrus anymore that bitch is a mess.,honestly point doubt fuck miley cyrus anymore bitch mess
10153,3,0,3,0,1,Honestly if the most hoodiest ratchet bitch asked me to her prom I'm in dere,honestly hoodiest ratchet bitch ask prom dere
10154,3,1,2,0,1,Honestly it's enough bad bitches in the universe for everyone (not including dykes),honestly enough bad bitch universe everyone include dyke
10155,3,1,2,0,1,Honkey ass bitch tryna tell me shit.,honkey ass bitch tryna tell shit
10156,3,2,1,0,0,Hood niggas and bitches love emojis lmfao,hood niggas bitch love emoji lmfao
10158,3,0,3,0,1,Hope y'all kno wen u eat pussy u one inch away from death.,hope kno wen u eat pussy u one inch away death
10159,3,0,3,0,1,Hope you find a bitch with some ass that satisfies ya needs,hope find bitch ass satisfy ya need
10160,3,0,3,0,1,Hopefully this niggah buys my gamma 11's cause I want them,hopefully niggah buy gamma cause want
10161,3,0,3,0,1,Horny Japanese MiLF showers and toys her soaking wet&#160;pussy http://t.co/8hrKgFyUk8,horny japanese milf shower toy soak
10162,3,0,3,0,1,Horny MiLF in sexy lingerie has her old pussy pummeled by a hard&#160;dick http://t.co/QsdW8mQNSl,horny milf sexy lingerie old pussy pummel
10163,3,0,0,3,2,Horny called me asking her to buy her a drink this morning and then this jiggaboo walks in WITH A SONIC DRINK IN HER HAND #DONE,horny call ask buy drink morning jiggaboo walk sonic drink hand do
10164,3,0,3,0,1,Horny cougar gets two cocks shoved in her&#160;pussy http://t.co/wYF4ew32hF,horny cougar get two cock shove
10165,3,0,3,0,1,Horny mature babe in a kimono has her pussy fingered and&#160;fucked http://t.co/RmAMISXW5c,horny mature babe kimono pussy finger
10166,3,0,3,0,1,"Horse racing, bitch.",horse racing bitch
10167,3,0,1,2,2,Houston has so many trash drivers,houston many trash driver
10168,3,0,3,0,1,How I beat up the pussy http://t.co/40YiW6e2cH,beat pussy
10169,3,1,2,0,1,"How I'm supposed to know you not just a butch dyke if yeen got a beard, my man?",suppose know butch dyke yeen get beard man
10170,3,0,3,0,1,"How Paul gonna pick up the ball after a score, and bitch to thevrefs and the Warriors bench without getting a T?",paul go to pick ball score bitch thevref warrior bench without get
10171,3,0,0,3,2,How about a Charles in Charge movie with Shia LeBouf as Charlie and Ryan Gosling as Buddy. #WhyNot.,charle charge movie shia lebouf charlie ryan gosling buddy whynot
10172,3,0,3,0,1,How are @terry_chappell and I supposed talk shit about @Condawg907 bitch ass now that he has a twitter?!): #confused &lt;3,suppose talk shit bitch ass twitter confuse
10173,3,0,3,0,1,How are you gonna be a cunt to your friends,go to cunt friend
10174,3,0,0,3,2,How bout them redskins?,bout redskin
10175,6,0,5,1,1,How can I not take my style back from niccas when niccas was taking my style WAY before.....Preach @1future &#128175; #RNS,take style back niccas niccas take style way preach rn
10176,3,0,3,0,1,How can a woman take u serious when you're a hoe? I mean RT @BamaboyyBrandon: How can a nigga take you serious when youre a hoe? Lol like..,woman take u serious hoe mean nigga take serious hoe lol like
10177,3,0,3,0,1,"How can dre drop it but? So much cunts will illegally download it or go on itunes to get it. Should be a fuckin hardcore cd, in shops only.",dre drop much cunt illegally download go itune get fuckin hardcore cd shop
10178,3,0,3,0,1,How can you say you don't want a nigga that's friendly but your pussy is like Casper the friendly ghost?,say want nigga friendly pussy like casper friendly ghost
10179,6,0,6,0,1,How come I won't pray but find time for a bitch,come will pray find time bitch
10181,3,0,3,0,1,How could you do this to me bitch!!!,could bitch
10182,3,0,3,0,1,How could you do this to meeeeeee bitch,could meeeeeee bitch
10183,3,0,3,0,1,How da fucc we gone believe that you out here selling bricks wit some Dirty ass kicks nicca u ain't sellin shit!,da fucc gone believe sell brick wit dirty ass kick nicca u be sellin shit
10184,3,1,2,0,1,How did I get stuck with the worlds biggest cunt for a sister? I just wanna set the cunt on fire and send her straight to hell,get stick world big cunt sister wanna set cunt fire send straight hell
10185,3,0,3,0,1,How do I tell this cashier that I'm tryna fuck her right in the pussy,tell cashier tryna fuck right pussy
